userId,rating,timestamp,movieId
265410,3.5,1240308105,as1242
265410,3.5,1240307420,ns5012
265410,2.5,1240307552,as6426
265410,3.0,1240308018,ns1154
265410,3.0,1240307599,hs143
265410,3.5,1240307991,as8185
265410,4.0,1240307523,as2256
265410,3.5,1240307712,ns7063
265410,4.5,1240308094,as7601
265410,3.0,1240308172,as3305
265410,3.5,1240307494,as9631
265410,3.0,1240307448,ns677
265410,2.5,1240307372,as3425
265410,5.0,1240307660,hs47
265410,3.5,1240308641,hs2017
265410,3.0,1240308462,as5966
265410,1.5,1240307469,as1588
265410,2.5,1240307432,as1712
265410,4.0,1240307390,ns3728
265410,2.0,1240307362,as7845
265410,4.0,1240307267,ns7489
265411,2.0,1289961772,as1329
265411,2.5,1289961783,ns3825
265411,5.0,1289961770,as9004
265411,4.0,1289961775,hs1360
265411,4.0,1289961778,as9510
265411,5.0,1289961780,ns4202
265411,4.0,1289961793,ns1832
265411,3.5,1289961768,as3492
265411,4.5,1289961794,as6334
265411,1.5,1289961766,ns6480
265411,4.0,1289961796,as7593
265411,4.0,1289961800,hs254
265411,2.0,1289961789,hs1992
265411,5.0,1289961781,ns3135
265411,3.0,1289961791,as8535
265411,3.5,1289961764,ns7706
265412,5.0,1451610422,ns6728
265412,5.0,1451610435,as2683
265412,5.0,1451610662,as3925
265412,5.0,1451610663,as5903
265413,2.0,1068466056,hs2570
265413,2.5,1068466096,as9421
265413,3.0,1068466065,ns1982
265413,2.5,1068466053,as818
265413,2.5,1068466048,as2609
265413,4.0,1068466058,as9603
265413,2.5,1068466051,ns5999
265413,3.5,1068466082,as743
265413,4.0,1068466080,ns2533
265413,3.0,1068466086,hs2692
265413,3.0,1068466062,as8915
265413,4.5,1068466068,ns6676
265413,4.0,1068466070,as433
265413,2.5,1068466076,ns1360
265413,4.5,1068466077,hs916
265414,4.0,940155996,as8124
265414,4.0,940156542,as347
265414,4.0,940156196,as2406
265414,3.0,940155865,as7414
265414,3.0,940156026,hs1456
265414,5.0,940156061,as4974
265414,5.0,940155796,ns1253
265414,4.0,940155931,as6699
265414,5.0,940156542,hs1724
265414,5.0,940156542,as5910
265414,5.0,940156149,as4506
265414,4.0,940155827,ns2475
265414,3.0,940156120,ns7566
265415,1.0,1126524566,ns5675
265415,4.0,1126524557,ns6637
265415,3.0,1126524592,as2662
265415,3.0,1126524572,ns3526
265415,4.5,1126524596,as9425
265415,3.0,1126524554,ns1690
265415,2.0,1126524545,as7151
265415,4.0,1126524603,ns50
265415,4.0,1126524552,ns7068
265415,3.5,1126524588,as6591
265415,4.5,1126524585,ns4541
265415,2.0,1126524548,as5058
265415,3.5,1126524560,as7055
265415,2.0,1126524600,ns3542
265415,3.0,1126524540,as4006
265415,3.0,1126524578,ns4498
265415,4.0,1126524569,as3633
265416,4.5,1255817005,ns4104
265417,2.5,1223626173,ns5001
265417,2.5,1223626119,hs2782
265417,2.5,1223626121,as2650
265417,4.0,1223626125,ns1736
265417,2.5,1223626175,ns5428
265417,3.0,1223626160,hs1312
265417,2.5,1223626137,as7739
265417,3.5,1223626180,as7311
265417,3.0,1223626132,hs1248
265417,3.0,1223626135,hs792
265417,4.0,1223630583,ns7832
265417,3.5,1223626117,ns7143
265417,2.5,1223626178,as7315
265417,3.0,1223626140,ns8500
265417,4.0,1223626169,as3956
265417,3.0,1223626165,as4092
265417,4.0,1223626170,ns6911
265417,3.0,1223626142,as5001
265417,3.0,1223626123,as3188
265417,3.0,1223626181,as2321
265418,3.5,1300569568,as3010
265418,3.5,1300569649,as8508
265418,0.5,1300569745,hs397
265418,3.5,1300569770,hs2515
265418,0.5,1300569679,ns1924
265418,3.0,1300569638,ns6650
265418,3.5,1300570034,ns1872
265418,4.0,1300570159,as8854
265418,3.5,1300569722,hs2972
265418,1.5,1300569607,as5410
265418,3.5,1300569622,hs951
265418,4.0,1300570053,ns8755
265418,3.0,1300569796,ns983
265418,4.0,1300570136,ns5770
265418,3.0,1300569731,as3950
265418,3.5,1300570027,hs1743
265418,3.0,1300569699,as4034
265418,3.5,1300569780,as3647
265418,2.0,1300569716,ns466
265418,4.0,1300570014,ns3942
265418,3.0,1300569630,ns7962
265418,3.5,1300570114,as5881
265418,4.0,1300570105,as8872
265419,5.0,1500350062,ns8355
265419,5.0,1500349846,ns2469
265419,5.0,1500349854,hs2125
265419,5.0,1500349900,hs366
265419,5.0,1500349945,as3427
265419,5.0,1500349866,as4535
265419,5.0,1500350092,ns7947
265419,5.0,1500349873,as7903
265419,5.0,1500349837,ns3847
265419,5.0,1500349956,ns3839
265419,5.0,1500349907,hs1539
265419,5.0,1500349933,as5122
265419,4.5,1500349815,as188
265419,5.0,1500349923,ns7645
265419,5.0,1500349891,ns3951
265420,5.0,1245451344,as1112
265420,5.0,1245451351,ns4192
265420,2.5,1245451335,as1624
265420,0.5,1245451324,ns1218
265421,4.0,1493400876,ns637
265421,3.0,1493400818,as9206
265421,4.0,1493400809,ns8347
265421,4.0,1493400822,ns600
265421,5.0,1493400874,as1035
265421,3.0,1493400879,ds181
265421,5.0,1493400871,hs615
265421,3.0,1493400815,as2517
265421,4.0,1493400813,as6445
265421,3.0,1493400833,ns8592
265421,4.0,1493400830,as238
265421,4.0,1493400877,hs2818
265421,5.0,1493400826,as6320
265421,3.0,1493400884,ns5381
265421,5.0,1493400873,ns6536
265421,5.0,1493400886,hs1384
265422,1.0,1388856389,as4666
265422,1.0,1388856391,ds1265
265422,0.5,1388856390,ns7463
265422,0.5,1388856384,ns6
265422,5.0,1388856387,as1474
265422,0.5,1388856388,as7791
265423,5.0,974141437,ds503
265423,5.0,974141437,as3165
265423,4.0,974141503,ns5197
265423,1.0,974141461,as8529
265423,4.0,974141485,as5973
265423,5.0,974141553,hs2959
265423,3.0,974141577,as7772
265424,2.5,1233268577,ns1409
265424,3.5,1233268959,hs808
265424,5.0,1233271906,as4170
265424,4.5,1233247089,ns7581
265424,4.0,1233268952,as1225
265424,4.5,1233268612,ns7474
265424,1.5,1233273874,ns4072
265424,4.0,1233268691,as9122
265424,4.0,1233268623,ns1356
265424,4.0,1233273123,ns4379
265424,2.5,1233269215,as9628
265424,4.0,1233268529,ns3547
265424,4.0,1233269017,hs1896
265424,2.0,1233273184,hs169
265424,4.0,1233276328,as726
265424,3.5,1233275628,as4621
265424,2.0,1233271085,as6041
265424,2.5,1233246841,as4395
265424,2.0,1233268773,as5236
265424,4.0,1233269937,as4085
265424,3.5,1233272937,ns5451
265424,3.5,1233274346,ns7713
265424,3.5,1233270517,as7529
265424,5.0,1233268498,as5288
265424,5.0,1233268523,ds17
265424,3.5,1233268506,as5317
265424,2.5,1233268789,as7626
265424,4.0,1233269226,ns6376
265424,2.0,1233269448,ns5746
265424,2.5,1233268641,ns122
265424,3.5,1233247009,as4841
265424,3.0,1233272031,as3526
265424,2.5,1233270702,as602
265424,4.0,1233268533,as9308
265424,4.0,1233275002,as1008
265424,2.5,1233268516,ns3976
265424,2.5,1233268755,ns8470
265424,4.0,1233268609,as7372
265424,4.0,1233272387,ds980
265424,2.5,1233268942,ds1236
265424,2.0,1233268829,ns8464
265424,4.0,1233268560,ds1269
265424,1.5,1233268760,ns4247
265424,3.5,1233268616,ns998
265424,3.0,1233277027,as1964
265424,3.0,1233268701,as981
265424,2.5,1233272186,ns7104
265424,2.0,1233268739,as9646
265424,4.0,1233270464,hs1659
265424,2.0,1233268566,as9456
265424,2.5,1233270471,ds1001
265424,4.0,1233274279,ds693
265424,2.5,1233272318,ns5154
265424,3.5,1233274240,as6684
265424,5.0,1233268733,as8346
265424,3.0,1233275700,ds1075
265424,4.0,1233268904,ns2778
265424,2.5,1233246785,as9215
265424,2.5,1233273728,as6261
265424,3.0,1233271642,as4672
265424,4.0,1233269158,ns748
265424,4.5,1233269043,ns6070
265424,4.5,1233271466,ns747
265424,3.5,1233246869,as8637
265424,4.0,1233273653,ns2424
265424,4.5,1233268879,as7544
265424,3.5,1233269024,as6557
265424,5.0,1233268986,as1087
265424,4.5,1233270891,as8366
265424,3.5,1233270421,as5093
265424,3.5,1233268822,as6527
265424,2.0,1233269190,ns567
265424,3.5,1233268697,ns3847
265424,4.0,1233275555,ds267
265424,3.5,1233272929,ns1862
265424,3.5,1233268886,as5972
265424,4.0,1233273688,as2130
265424,2.5,1233271702,hs797
265424,2.5,1233272445,hs238
265424,2.0,1233270536,as1325
265424,3.0,1233271596,hs2025
265424,3.5,1233273958,ns1232
265424,2.0,1233270453,as1843
265424,3.0,1233272224,ns5621
265424,2.5,1233275741,as1386
265424,4.0,1233275948,ns4786
265424,3.0,1233246827,ns7188
265424,1.5,1233271634,ds412
265424,1.5,1233276602,as67
265424,2.0,1233273713,ns8033
265424,2.5,1233268799,as4268
265424,3.0,1233269107,as6456
265424,0.5,1233276438,ns584
265424,3.5,1233270381,as8855
265424,2.0,1233246908,hs226
265424,4.5,1233272255,as7678
265424,3.5,1233270152,ns7915
265424,4.0,1233269113,ds712
265424,2.0,1233268807,as3865
265424,3.0,1233272284,ns2360
265424,3.5,1233270248,ns7098
265424,3.0,1233275703,ns4508
265424,1.5,1233271932,ds40
265424,2.0,1233274609,ns7886
265424,2.5,1233272127,ns2813
265424,1.5,1233269085,as8157
265424,3.0,1233268973,as5745
265424,2.5,1233272304,as2683
265424,3.5,1233272664,hs3035
265424,4.0,1233269235,ns2263
265424,2.5,1233411773,ds1255
265424,3.5,1233268743,ds1291
265424,2.5,1233273637,as2104
265424,4.0,1233269177,as5137
265424,3.5,1233273914,as3395
265424,4.0,1233270914,ds1019
265424,4.0,1233273046,as3953
265424,3.0,1233269183,ns1765
265424,4.0,1233270833,ns6367
265424,4.0,1233270222,ns5937
265424,1.0,1233247311,ns3938
265424,2.0,1233275248,hs2303
265424,3.0,1233247242,ns640
265424,2.5,1233276831,as2306
265424,2.5,1233272253,as3686
265424,2.0,1233277069,as2402
265424,2.5,1233273795,ns3619
265424,3.0,1233247059,as5647
265424,3.0,1233275414,as5649
265424,4.0,1233276621,hs651
265424,2.5,1233272218,ns6473
265424,1.5,1233247174,as5264
265424,3.0,1233273202,ns8773
265424,4.5,1233270551,ns1753
265424,2.5,1233273619,as7696
265424,3.5,1233271670,as3147
265424,3.0,1233268661,as3761
265424,3.0,1233272652,hs1510
265424,3.5,1233270334,as8213
265424,2.5,1233270124,as3228
265424,3.0,1233268840,as5359
265424,2.0,1233410823,as8880
265424,3.0,1233275119,ns3830
265424,2.0,1233270415,hs2813
265424,2.5,1233269073,as1496
265424,3.5,1233269146,as6342
265424,4.5,1233270277,hs1678
265424,3.5,1233247074,ns30
265424,3.5,1233272177,as1867
265424,3.0,1233276397,as5110
265424,4.0,1233270843,ns3962
265424,3.0,1233270060,as8540
265424,3.5,1233269110,ns1617
265424,2.0,1233275213,as1993
265424,4.5,1233268851,ns2439
265424,4.5,1233268967,as592
265424,4.0,1233273813,ns2442
265424,3.5,1233271993,hs2159
265424,3.0,1233270738,as814
265424,3.5,1233270081,ns712
265424,3.0,1233273560,as5442
265424,4.0,1233273955,ns8021
265424,2.0,1233270545,ns4642
265424,2.0,1233275756,as5355
265424,3.5,1233270876,ns5174
265424,2.5,1233273096,as5229
265424,3.5,1233270564,ns7887
265424,3.5,1233273467,as3435
265424,3.5,1233268893,ns4742
265424,1.5,1233269728,ns8093
265424,2.0,1233275182,ds691
265424,3.5,1233276632,as6608
265424,3.5,1233275145,hs1648
265424,2.5,1233273101,hs1184
265424,2.5,1233276087,as6097
265424,2.0,1233247120,ns3658
265424,3.5,1233271891,as5474
265424,1.5,1233270028,ns2232
265424,4.0,1233269005,as1467
265424,3.5,1233270063,ns6121
265424,3.0,1233269922,as7892
265424,3.0,1233411384,ns6767
265424,2.0,1233273571,ds230
265424,4.5,1233269050,hs1060
265424,4.0,1233271496,ns3734
265424,2.5,1233273940,ns5079
265424,3.0,1233268932,as9330
265424,2.0,1233272994,as207
265424,3.0,1233270483,as7703
265424,1.5,1233273087,hs176
265424,2.0,1233272365,as5182
265424,3.5,1233272323,as2902
265424,3.0,1233270173,as9065
265424,2.0,1233269779,as1507
265424,3.0,1233272236,ns4077
265424,2.5,1233270072,as6340
265424,4.0,1233268862,ns6684
265424,3.5,1233269698,ns1883
265424,3.0,1233277050,as1248
265424,4.0,1233275244,as48
265424,1.5,1233276768,ns2143
265424,3.5,1233275597,ns8424
265424,2.5,1233410847,as6560
265424,2.0,1233274619,as2573
265424,3.0,1233269231,ns63
265424,2.0,1233269890,ns4114
265424,2.0,1233272505,ns7888
265424,1.5,1233271591,ns4161
265424,3.5,1233271662,as1335
265424,4.5,1233270478,as1145
265424,3.0,1233273214,as1144
265424,1.0,1233270352,ds594
265424,3.5,1233276527,ns253
265424,4.0,1233268948,as671
265424,3.5,1233272809,as3475
265424,3.5,1233269500,ns2385
265424,5.0,1233270752,ns2840
265424,2.0,1233273504,ns6537
265424,2.0,1233276094,ns3676
265424,2.5,1233270716,ns7871
265424,4.0,1233270320,ns8492
265424,1.5,1233273843,ns1229
265424,2.0,1233271616,ds1141
265424,3.5,1233274146,as4292
265424,3.0,1233275443,as9397
265424,2.0,1233270448,ns5997
265424,3.0,1233270591,ns2744
265424,4.5,1233411999,hs2239
265424,3.5,1233411756,as9177
265424,5.0,1233269372,hs2779
265424,3.5,1233271687,as4841
265424,4.0,1233412033,ds976
265424,4.0,1233269053,as7683
265424,4.0,1233274312,ns3362
265424,2.0,1233275190,as1456
265424,4.5,1233269404,ns1750
265424,4.5,1233269702,as3430
265424,2.0,1233272139,hs2916
265424,4.0,1233271447,hs2853
265424,2.0,1233272641,as6401
265424,3.0,1233272658,as4640
265424,2.5,1233269485,ns852
265424,3.0,1233275435,as6765
265424,2.5,1233275017,ds1435
265424,2.5,1233272554,hs1180
265424,3.0,1233411469,ns6476
265424,3.5,1233273928,ns2618
265424,5.0,1233271367,ns6806
265424,3.5,1233270241,as5644
265424,5.0,1233269331,as7471
265424,2.0,1233273660,as4718
265424,4.5,1233269648,hs1662
265424,3.5,1233272273,hs2253
265424,2.0,1233269965,as2324
265424,2.5,1233275673,as4249
265424,2.0,1233271121,ns279
265424,3.0,1233412167,as3188
265424,1.0,1233270492,ns8420
265424,3.5,1233273886,as4627
265424,1.5,1233273998,hs2572
265424,2.5,1233270272,as7693
265424,3.5,1233270693,as4432
265424,3.0,1233270166,as8542
265424,4.5,1233272417,ns742
265424,3.5,1233273092,as8545
265424,3.5,1233272911,hs126
265424,3.5,1233272576,hs2465
265424,3.5,1233276787,ns4705
265424,4.0,1233270376,ns4236
265424,2.0,1233271727,as5582
265424,2.0,1233410832,ns6450
265424,2.5,1233276407,as9440
265424,2.0,1233273724,as3907
265424,2.5,1233273799,as2866
265424,2.0,1233272205,hs1348
265424,3.0,1233274987,ns5058
265424,4.5,1233269717,as4515
265424,5.0,1233269673,ds545
265424,3.5,1233271414,ns8044
265424,1.5,1233270726,ns4244
265424,1.0,1233274549,as7181
265424,3.5,1233274123,ns189
265424,1.5,1233275967,ns5292
265424,3.5,1233275081,ns4391
265424,3.0,1233276566,ns2954
265424,4.0,1233269638,ns451
265424,2.0,1233275038,as9308
265424,2.5,1233271941,as600
265424,1.0,1233271152,ds292
265424,3.5,1233270337,as1999
265424,4.0,1233274071,hs1052
265424,3.5,1233270683,hs1288
265424,3.0,1233269492,as8833
265424,2.0,1233275843,as5309
265424,4.5,1233269518,as1144
265424,2.0,1233270041,as483
265424,2.0,1233275881,ds105
265424,3.0,1233269864,as3316
265424,4.5,1233272033,ns5224
265424,3.5,1233275984,ns2268
265425,5.0,1397669089,as5749
265425,4.5,1397669322,as6940
265425,4.0,1397669137,ns7357
265425,5.0,1397668741,ns6724
265425,5.0,1397668800,as3811
265425,4.5,1397668663,ns7237
265425,5.0,1397669047,hs47
265425,5.0,1397669057,ns3712
265425,5.0,1397668671,as6656
265425,4.5,1397669109,as7513
265425,4.5,1397669170,ns4803
265425,5.0,1397669150,hs2585
265425,5.0,1397668667,as4517
265425,5.0,1397668770,ns5610
265425,5.0,1397668754,as2978
265425,5.0,1397668711,as5191
265425,5.0,1397669123,as6949
265425,4.5,1397669402,hs2848
265425,5.0,1397668682,ns1602
265425,3.5,1397669385,as1106
265425,1.5,1397668213,ns5564
265425,1.0,1397668166,as8287
265425,4.0,1397668930,as1172
265425,3.5,1397668498,as3702
265425,3.0,1397668431,as7145
265425,5.0,1397668730,ns3415
265425,4.0,1397668778,as6342
265425,3.5,1397668511,as1352
265425,5.0,1397668707,ns8323
265425,4.5,1397668748,ns1373
265425,1.0,1397668267,hs1875
265425,5.0,1397668714,as8036
265425,3.0,1397668815,hs475
265425,5.0,1397668945,hs2009
265425,3.5,1397668463,as8494
265425,2.5,1397668480,ns1209
265425,2.0,1397668416,ns5088
265425,3.0,1397668789,hs1566
265425,2.0,1397668580,ns7848
265425,3.0,1397668385,ns7544
265425,3.0,1397668607,ns7841
265425,3.5,1397668552,ns7838
265425,3.5,1397668596,ns4414
265425,4.5,1397668911,as3426
265425,5.0,1397668692,as5615
265425,5.0,1397669439,ns8303
265425,5.0,1397668767,ns5148
265425,4.5,1397669399,as8219
265425,3.0,1397668362,as4038
265425,2.5,1397669423,ns225
265425,4.5,1397668895,ns2434
265425,5.0,1397669009,hs2745
265426,2.0,945958151,hs2483
265426,4.0,945958151,as5992
265426,2.0,945958173,hs1038
265426,1.0,945958173,ns3757
265426,2.0,945958151,ns3975
265427,4.0,938596522,hs2229
265427,4.0,938596698,as148
265427,5.0,938600568,ns8596
265427,4.0,938596639,hs2873
265427,4.0,938596638,ds1270
265427,5.0,938596354,ns1434
265427,4.0,938597047,ns845
265427,5.0,938770918,ns3883
265427,3.0,938771081,as3456
265427,4.0,938770526,as3697
265427,5.0,938596408,ns1859
265427,5.0,938770526,as8072
265427,4.0,938770526,hs2246
265427,3.0,938770565,as4083
265427,4.0,938601160,as962
265427,5.0,938596565,ns6460
265427,5.0,938770609,ns4558
265427,5.0,938770676,ns4358
265427,5.0,938770918,hs1932
265427,4.0,938598061,as5261
265427,4.0,938770641,as512
265427,5.0,938601160,as3238
265427,4.0,938770482,as1136
265427,5.0,938771827,as3586
265427,5.0,938770641,as8506
265427,5.0,938770948,ns5672
265427,3.0,938770609,ds1233
265427,4.0,938770609,ns4157
265427,5.0,938601160,hs2467
265427,4.0,938770989,as4030
265427,5.0,938770482,hs1253
265427,4.0,938596286,as8325
265427,5.0,938601160,as5365
265427,5.0,938772644,hs2601
265427,5.0,938601160,as4647
265427,3.0,938601160,as7899
265427,4.0,938770676,as6782
265427,3.0,938771033,ns2299
265427,5.0,938596408,hs324
265427,3.0,938770989,ns5036
265427,4.0,938770722,as3043
265427,4.0,938596286,as5144
265427,5.0,938770641,hs2617
265427,3.0,938596639,as4058
265427,5.0,938596902,as8170
265427,5.0,938600510,ns5647
265427,2.0,938770609,ns7321
265427,4.0,938770722,ns1721
265427,3.0,938770722,as8590
265427,4.0,938770641,ds1271
265427,3.0,938770565,as8855
265427,4.0,938770722,as1925
265427,4.0,938770989,as2106
265427,3.0,938770722,as4782
265427,5.0,938596224,ns2869
265427,4.0,938771033,as6685
265427,4.0,938770482,as3250
265427,4.0,938770526,as5787
265427,5.0,938770948,ns8073
265427,4.0,938770767,as9619
265427,4.0,938770565,hs1596
265427,3.0,938770767,ns1000
265427,4.0,938770526,ds754
265427,5.0,938770676,hs3041
265427,3.0,938598997,ns1546
265427,5.0,938596902,ds1423
265427,4.0,938771081,ns5083
265427,3.0,938770989,hs385
265427,3.0,938770767,ns1016
265427,4.0,938771776,hs1105
265427,2.0,938594927,as1976
265427,4.0,938770767,ds270
265427,4.0,938770791,as709
265427,3.0,938770989,hs1557
265427,4.0,938770791,as1578
265427,5.0,939028900,ns5295
265427,5.0,938772644,ds917
265427,4.0,950195838,ns6839
265427,5.0,950195838,hs2268
265427,5.0,950195838,as1009
265428,5.0,1453254363,ns3706
265428,3.5,1453253827,as6882
265428,3.5,1453253566,ns3929
265428,3.5,1453253311,ns8667
265428,3.5,1453253350,hs2369
265428,4.0,1453253455,as2878
265428,3.0,1453253470,ns4176
265428,4.0,1453253317,as4657
265428,5.0,1453253377,ns3074
265428,4.0,1453253421,ns4083
265428,4.0,1453253491,ns5500
265428,3.5,1453254191,as138
265428,5.0,1453253578,as1095
265428,5.0,1453253321,ns6734
265428,3.5,1453253576,ns2581
265428,4.0,1453253313,as4733
265428,3.5,1453253360,as9464
265428,4.0,1453254223,as2856
265428,5.0,1453253829,ds240
265428,3.0,1453253433,ns6540
265428,3.5,1453253752,hs28
265428,3.5,1453254362,as4607
265428,4.0,1453253678,ns6728
265428,4.0,1453253705,as5966
265428,3.0,1453253779,as5483
265428,4.0,1453253395,hs1728
265428,5.0,1453253650,as1578
265428,4.5,1453253320,as7947
265428,3.0,1453253601,as1646
265428,4.0,1453253720,ns6763
265428,5.0,1453254217,as1611
265428,3.0,1453253419,ns5730
265428,4.0,1453254309,ns3291
265428,4.5,1453253417,ns1532
265428,4.5,1453253820,as7456
265428,1.0,1453253465,ns3958
265428,3.0,1453253455,ns2980
265428,4.0,1453253416,ds430
265428,3.0,1453253588,ns8180
265428,3.5,1453253854,ns5572
265428,5.0,1453253430,as5147
265428,4.5,1453253630,as1435
265428,4.0,1453253396,hs2765
265428,4.0,1453253739,as478
265428,5.0,1453253635,as8906
265428,3.5,1453254305,ds1299
265428,3.5,1453254446,as6296
265428,3.5,1453254311,ns452
265428,3.5,1453253459,hs2516
265428,4.0,1453253745,ns5464
265428,4.0,1453253632,ns3849
265428,5.0,1453253717,ns6163
265429,4.0,1471405289,as9609
265429,5.0,1471405255,as549
265429,4.0,1471405263,ns2036
265429,4.0,1471405295,as3701
265429,5.0,1471405291,as8619
265429,4.0,1471405314,hs539
265429,4.5,1471405267,as2402
265429,3.5,1471405318,as3011
265429,5.0,1471405262,ns7457
265429,5.0,1471405260,ns32
265429,5.0,1471405254,as1080
265429,4.5,1471405286,as5383
265429,4.0,1471405265,as4069
265429,4.5,1471405310,as6793
265429,4.5,1471405257,as1802
265429,3.0,1471405336,as6838
265429,4.0,1471405326,as699
265429,5.0,1471405335,as1714
265429,4.0,1471405315,as675
265429,4.0,1471405296,ns8305
265429,4.0,1471405284,ds211
265429,5.0,1471405333,ns6864
265429,3.5,1471405340,ns6399
265429,5.0,1471405312,as4493
265429,5.0,1471405316,ns1494
265429,4.5,1471405338,ns7366
265429,4.0,1471405331,as5017
265429,3.5,1471405320,as8676
265429,1.0,1471405282,hs839
265429,4.5,1471405293,ns2556
265430,0.5,1070495703,as9554
265430,3.5,1070495506,ns59
265430,2.5,1070495536,as1584
265430,3.0,1070495501,ns6828
265430,4.0,1070495514,ns7105
265430,4.0,1070495440,ns6240
265430,2.0,1070495524,as8356
265430,3.0,1070495547,as2496
265430,0.5,1070495726,as7662
265430,4.0,1070495510,as3140
265430,5.0,1070495664,as7025
265430,4.0,1070495453,as3086
265430,4.5,1070495543,as5158
265430,4.0,1070495531,as8491
265430,5.0,1070495477,ns843
265430,3.5,1070495485,ns1608
265430,3.0,1070495493,ns7360
265430,3.5,1070495433,hs1649
265430,4.0,1070495459,as1567
265430,0.5,1070495738,ns6573
265431,4.0,1395944788,ns5797
265431,3.5,1395945138,hs2699
265431,4.0,1395945142,as8467
265431,4.5,1395945155,ns4765
265431,4.0,1395945036,as3063
265431,2.0,1395944996,ns8346
265431,1.0,1395944916,ns4428
265431,1.0,1395944912,as4019
265431,1.0,1395944907,ns2641
265431,1.5,1395944941,as4760
265431,3.0,1395945024,as4968
265431,3.5,1395944842,as1784
265431,2.5,1395944858,ns2824
265431,3.0,1395944883,hs1266
265431,3.0,1395944963,as5879
265431,4.0,1395944903,hs1767
265431,2.0,1395944826,ns828
265431,1.0,1395944926,ns8283
265431,4.5,1395945158,hs2945
265431,4.5,1395945162,as904
265431,4.0,1395945165,ns7206
265431,4.0,1396033756,ns8371
265432,4.5,1368913351,ns7577
265432,3.0,1368913375,as7501
265433,2.5,1487542359,hs1902
265433,2.5,1487542354,ns2235
265433,4.0,1485804562,as1456
265433,5.0,1487216688,ns4212
265433,4.0,1487542342,ns6257
265433,2.0,1487542347,ns5104
265433,5.0,1485804566,ns201
265433,4.5,1485805612,as768
265433,5.0,1485804991,hs2073
265433,4.0,1487217109,as7991
265433,5.0,1487216835,as885
265433,0.5,1485921546,hs1304
265433,4.0,1485804989,hs331
265433,3.5,1487567561,ns4482
265433,4.5,1485806742,as315
265433,5.0,1485805593,ns3974
265433,5.0,1487217818,ds1387
265433,3.5,1485805100,ns8446
265433,4.5,1487216747,as856
265433,5.0,1485805071,as8463
265433,4.0,1487216942,ns3955
265433,5.0,1485806233,as9036
265433,4.5,1485806774,as1188
265433,4.0,1487217018,as7603
265433,4.5,1485805164,hs600
265433,4.0,1485806914,as5955
265433,4.0,1487567077,ds1372
265433,4.5,1485806812,ns1297
265433,5.0,1485806185,ds524
265433,4.0,1485806060,as3958
265433,4.0,1485805312,ns7587
265433,4.0,1485805732,as1885
265433,4.5,1487217227,ns2255
265433,5.0,1485804554,ns7643
265433,4.0,1485806317,as9197
265433,4.5,1485806261,ns6773
265433,4.5,1487217221,hs2758
265433,5.0,1487216734,ns4818
265433,5.0,1485806765,hs532
265433,5.0,1485805024,hs393
265433,4.0,1485806095,ns682
265433,4.0,1485805738,ns3762
